chi,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.015390867179629878,unknown,False,0.6676591512504202,3.8000423655737445,0.6091732039249081,1.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.5948582845295521,3.7971428920175105,0.536416962616435,1.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,True,0.6403101452769767,6.0829149946462255,0.5466888085293977,0.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,True,0.27806029610833277,6.172071953207086,0.18306675645340376,0.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.37895717167164,6.273817171854198,0.2823976848703509,0.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.0017564593482230295,unknown,False,0.9195635239409631,13.539625742586724,0.8957817217339554,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.2875183183106032,16.205297642371594,0.259054371775923,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.20605879188892492,16.289723889917894,0.17744655408250662,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.8617431393044517,15.088588445995033,0.8352406470769937,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.8850433651194588,14.94168906490533,0.858798895683164,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
