task,app_id,model_name,repeat,instance_id,strategy,parameter,parameter_value,success,time_seconds
counterfactual,mushrooms,mlp,2,133,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,2,133,cf_dt_retrieve,counterfactual_tree_depth,1,0.75,5.6386334450402
counterfactual,mushrooms,mlp,2,133,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,2,133,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,2,322,cf_lr_calculation,counterfactual_tree_depth,1,0.2773788396755387,2.0000000000000004
counterfactual,mushrooms,mlp,2,322,cf_lr_heuristic,counterfactual_tree_depth,1,0.5,9.5
counterfactual,mushrooms,mlp,2,322,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,2,322,cf_dt_retrieve,counterfactual_tree_depth,1,0.6875,5.6386334450402
counterfactual,mushrooms,mlp,2,322,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,2,322,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,350,cf_lr_calculation,counterfactual_tree_depth,1,0.9545610238154005,2.0000000000000004
counterfactual,mushrooms,mlp,3,350,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,3,350,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,350,cf_dt_retrieve,counterfactual_tree_depth,1,0.75,4.928027870866833
counterfactual,mushrooms,mlp,3,350,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,350,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,175,cf_lr_calculation,counterfactual_tree_depth,1,1.0,2.0
counterfactual,mushrooms,mlp,3,175,cf_lr_heuristic,counterfactual_tree_depth,1,1.0,9.5
counterfactual,mushrooms,mlp,3,175,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,3,175,cf_dt_retrieve,counterfactual_tree_depth,1,0.4375,6.025186232126883
counterfactual,mushrooms,mlp,3,175,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,175,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,139,cf_lr_calculation,counterfactual_tree_depth,1,0.36185373388293496,2.0000000000000004
counterfactual,mushrooms,mlp,3,139,cf_lr_heuristic,counterfactual_tree_depth,1,1.0,9.5
counterfactual,mushrooms,mlp,3,139,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,139,cf_dt_retrieve,counterfactual_tree_depth,1,0.875,4.896777870866833
counterfactual,mushrooms,mlp,3,139,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,139,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,131,cf_lr_calculation,counterfactual_tree_depth,1,0.36185373388293496,2.0000000000000004
counterfactual,mushrooms,mlp,3,131,cf_lr_heuristic,counterfactual_tree_depth,1,0.75,9.5
counterfactual,mushrooms,mlp,3,131,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,131,cf_dt_retrieve,counterfactual_tree_depth,1,0.875,5.314580657953517
counterfactual,mushrooms,mlp,3,131,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,131,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,36,cf_lr_calculation,counterfactual_tree_depth,1,0.7882149849161153,2.0000000000000004
counterfactual,mushrooms,mlp,3,36,cf_lr_heuristic,counterfactual_tree_depth,1,0.8,9.5
counterfactual,mushrooms,mlp,3,36,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,36,cf_dt_retrieve,counterfactual_tree_depth,1,0.8125,6.025186232126883
counterfactual,mushrooms,mlp,3,36,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,36,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,226,cf_lr_calculation,counterfactual_tree_depth,1,0.8884111815033157,2.0000000000000004
counterfactual,mushrooms,mlp,3,226,cf_lr_heuristic,counterfactual_tree_depth,1,0.25,9.5
counterfactual,mushrooms,mlp,3,226,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,3,226,cf_dt_retrieve,counterfactual_tree_depth,1,0.4375,5.252080657953517
counterfactual,mushrooms,mlp,3,226,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,226,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,71,cf_lr_calculation,counterfactual_tree_depth,1,0.0,2.0000000000000004
counterfactual,mushrooms,mlp,3,71,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,3,71,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,71,cf_dt_retrieve,counterfactual_tree_depth,1,1.0,4.123672296693467
counterfactual,mushrooms,mlp,3,71,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,71,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,287,cf_lr_calculation,counterfactual_tree_depth,1,1.0000000000000002,2.0000000000000004
counterfactual,mushrooms,mlp,3,287,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,3,287,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,287,cf_dt_retrieve,counterfactual_tree_depth,1,0.75,5.6698834450402
counterfactual,mushrooms,mlp,3,287,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,287,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,24,cf_lr_calculation,counterfactual_tree_depth,1,0.9688043593643892,2.0000000000000004
counterfactual,mushrooms,mlp,3,24,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,3,24,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,3,24,cf_dt_retrieve,counterfactual_tree_depth,1,0.625,5.6698834450402
counterfactual,mushrooms,mlp,3,24,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,24,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,14,cf_lr_calculation,counterfactual_tree_depth,1,0.32745554992689196,2.0000000000000004
counterfactual,mushrooms,mlp,3,14,cf_lr_heuristic,counterfactual_tree_depth,1,0.5,9.5
counterfactual,mushrooms,mlp,3,14,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,14,cf_dt_retrieve,counterfactual_tree_depth,1,0.8125,3.862119509606783
counterfactual,mushrooms,mlp,3,14,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,14,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,211,cf_lr_calculation,counterfactual_tree_depth,1,0.7882149849161153,2.0000000000000004
counterfactual,mushrooms,mlp,3,211,cf_lr_heuristic,counterfactual_tree_depth,1,1.0,9.5
counterfactual,mushrooms,mlp,3,211,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,211,cf_dt_retrieve,counterfactual_tree_depth,1,0.8125,5.252080657953517
counterfactual,mushrooms,mlp,3,211,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,211,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,21,cf_lr_calculation,counterfactual_tree_depth,1,1.0,2.0
counterfactual,mushrooms,mlp,3,21,cf_lr_heuristic,counterfactual_tree_depth,1,1.0,9.5
counterfactual,mushrooms,mlp,3,21,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,21,cf_dt_retrieve,counterfactual_tree_depth,1,0.6875,6.025186232126883
counterfactual,mushrooms,mlp,3,21,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,21,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,47,cf_lr_calculation,counterfactual_tree_depth,1,1.0000000000000002,2.0000000000000004
counterfactual,mushrooms,mlp,3,47,cf_lr_heuristic,counterfactual_tree_depth,1,0.25,9.5
counterfactual,mushrooms,mlp,3,47,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,3,47,cf_dt_retrieve,counterfactual_tree_depth,1,0.6875,6.025186232126883
counterfactual,mushrooms,mlp,3,47,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,47,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,65,cf_lr_calculation,counterfactual_tree_depth,1,0.9604224212523303,2.0
counterfactual,mushrooms,mlp,3,65,cf_lr_heuristic,counterfactual_tree_depth,1,0.3333333333333333,9.5
counterfactual,mushrooms,mlp,3,65,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,65,cf_dt_retrieve,counterfactual_tree_depth,1,0.8125,4.572725083780149
counterfactual,mushrooms,mlp,3,65,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,65,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,31,cf_lr_calculation,counterfactual_tree_depth,1,0.32745554992689196,2.0000000000000004
counterfactual,mushrooms,mlp,3,31,cf_lr_heuristic,counterfactual_tree_depth,1,0.6000000000000001,9.5
counterfactual,mushrooms,mlp,3,31,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,31,cf_dt_retrieve,counterfactual_tree_depth,1,0.8125,4.865527870866833
counterfactual,mushrooms,mlp,3,31,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,31,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,361,cf_lr_calculation,counterfactual_tree_depth,1,1.0000000000000002,2.0000000000000004
counterfactual,mushrooms,mlp,3,361,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,3,361,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,361,cf_dt_retrieve,counterfactual_tree_depth,1,0.625,5.314580657953517
counterfactual,mushrooms,mlp,3,361,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,361,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,220,cf_lr_calculation,counterfactual_tree_depth,1,0.36185373388293496,2.0000000000000004
counterfactual,mushrooms,mlp,3,220,cf_lr_heuristic,counterfactual_tree_depth,1,0.16666666666666666,9.5
counterfactual,mushrooms,mlp,3,220,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,220,cf_dt_retrieve,counterfactual_tree_depth,1,0.5625,6.025186232126883
counterfactual,mushrooms,mlp,3,220,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,220,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,214,cf_lr_calculation,counterfactual_tree_depth,1,0.8884111815033157,2.0000000000000004
counterfactual,mushrooms,mlp,3,214,cf_lr_heuristic,counterfactual_tree_depth,1,0.25,9.5
counterfactual,mushrooms,mlp,3,214,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,3,214,cf_dt_retrieve,counterfactual_tree_depth,1,0.5,6.411739019213567
counterfactual,mushrooms,mlp,3,214,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,214,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,386,cf_lr_calculation,counterfactual_tree_depth,1,0.6725444500731081,2.0000000000000004
counterfactual,mushrooms,mlp,3,386,cf_lr_heuristic,counterfactual_tree_depth,1,0.25,9.5
counterfactual,mushrooms,mlp,3,386,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,386,cf_dt_retrieve,counterfactual_tree_depth,1,0.8125,3.737119509606783
counterfactual,mushrooms,mlp,3,386,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,386,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,249,cf_lr_calculation,counterfactual_tree_depth,1,0.0,2.0000000000000004
counterfactual,mushrooms,mlp,3,249,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,3,249,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,3,249,cf_dt_retrieve,counterfactual_tree_depth,1,0.75,5.7011334450402
counterfactual,mushrooms,mlp,3,249,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,3,249,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,104,cf_lr_calculation,counterfactual_tree_depth,1,1.0000000000000002,2.0000000000000004
counterfactual,mushrooms,mlp,4,104,cf_lr_heuristic,counterfactual_tree_depth,1,1.0,9.5
counterfactual,mushrooms,mlp,4,104,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,104,cf_dt_retrieve,counterfactual_tree_depth,1,0.875,5.252080657953517
counterfactual,mushrooms,mlp,4,104,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,104,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,156,cf_lr_calculation,counterfactual_tree_depth,1,0.32745554992689196,2.0000000000000004
counterfactual,mushrooms,mlp,4,156,cf_lr_heuristic,counterfactual_tree_depth,1,0.4,9.5
counterfactual,mushrooms,mlp,4,156,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,156,cf_dt_retrieve,counterfactual_tree_depth,1,0.9375,4.51022508378015
counterfactual,mushrooms,mlp,4,156,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,156,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,162,cf_lr_calculation,counterfactual_tree_depth,1,0.9688043593643892,2.0000000000000004
counterfactual,mushrooms,mlp,4,162,cf_lr_heuristic,counterfactual_tree_depth,1,0.6000000000000001,9.5
counterfactual,mushrooms,mlp,4,162,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,4,162,cf_dt_retrieve,counterfactual_tree_depth,1,0.4375,6.025186232126883
counterfactual,mushrooms,mlp,4,162,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,162,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,260,cf_lr_calculation,counterfactual_tree_depth,1,0.6725444500731081,2.0000000000000004
counterfactual,mushrooms,mlp,4,260,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,4,260,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,260,cf_dt_retrieve,counterfactual_tree_depth,1,0.6875,4.990527870866833
counterfactual,mushrooms,mlp,4,260,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,260,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,37,cf_lr_calculation,counterfactual_tree_depth,1,0.7570193442805044,2.0000000000000004
counterfactual,mushrooms,mlp,4,37,cf_lr_heuristic,counterfactual_tree_depth,1,0.5,9.5
counterfactual,mushrooms,mlp,4,37,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,4,37,cf_dt_retrieve,counterfactual_tree_depth,1,0.375,4.478975083780149
counterfactual,mushrooms,mlp,4,37,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,37,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,346,cf_lr_calculation,counterfactual_tree_depth,1,0.6725444500731081,2.0000000000000004
counterfactual,mushrooms,mlp,4,346,cf_lr_heuristic,counterfactual_tree_depth,1,0.25,9.5
counterfactual,mushrooms,mlp,4,346,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,346,cf_dt_retrieve,counterfactual_tree_depth,1,1.0,4.928027870866833
counterfactual,mushrooms,mlp,4,346,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,346,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,388,cf_lr_calculation,counterfactual_tree_depth,1,0.0,2.0000000000000004
counterfactual,mushrooms,mlp,4,388,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,4,388,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,388,cf_dt_retrieve,counterfactual_tree_depth,1,0.875,4.47897508378015
counterfactual,mushrooms,mlp,4,388,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,388,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,172,cf_lr_calculation,counterfactual_tree_depth,1,0.9688043593643892,2.0000000000000004
counterfactual,mushrooms,mlp,4,172,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,4,172,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,172,cf_dt_retrieve,counterfactual_tree_depth,1,0.875,6.056436232126883
counterfactual,mushrooms,mlp,4,172,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,172,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,135,cf_lr_calculation,counterfactual_tree_depth,1,0.8884111815033157,2.0000000000000004
counterfactual,mushrooms,mlp,4,135,cf_lr_heuristic,counterfactual_tree_depth,1,0.4,9.5
counterfactual,mushrooms,mlp,4,135,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,135,cf_dt_retrieve,counterfactual_tree_depth,1,0.8125,4.123672296693466
counterfactual,mushrooms,mlp,4,135,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,135,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,138,cf_lr_calculation,counterfactual_tree_depth,1,0.7570193442805044,2.0000000000000004
counterfactual,mushrooms,mlp,4,138,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,4,138,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,138,cf_dt_retrieve,counterfactual_tree_depth,1,0.75,3.705869509606783
counterfactual,mushrooms,mlp,4,138,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,138,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,375,cf_lr_calculation,counterfactual_tree_depth,1,0.7882149849161153,2.0000000000000004
counterfactual,mushrooms,mlp,4,375,cf_lr_heuristic,counterfactual_tree_depth,1,1.0,9.5
counterfactual,mushrooms,mlp,4,375,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,4,375,cf_dt_retrieve,counterfactual_tree_depth,1,0.5625,6.025186232126883
counterfactual,mushrooms,mlp,4,375,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,375,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,51,cf_lr_calculation,counterfactual_tree_depth,1,0.36185373388293496,2.0000000000000004
counterfactual,mushrooms,mlp,4,51,cf_lr_heuristic,counterfactual_tree_depth,1,0.75,9.5
counterfactual,mushrooms,mlp,4,51,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,51,cf_dt_retrieve,counterfactual_tree_depth,1,0.9375,5.283330657953516
counterfactual,mushrooms,mlp,4,51,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,51,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,299,cf_lr_calculation,counterfactual_tree_depth,1,0.8884111815033157,2.0000000000000004
counterfactual,mushrooms,mlp,4,299,cf_lr_heuristic,counterfactual_tree_depth,1,0.4,9.5
counterfactual,mushrooms,mlp,4,299,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,4,299,cf_dt_retrieve,counterfactual_tree_depth,1,0.625,6.411739019213567
counterfactual,mushrooms,mlp,4,299,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,299,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,121,cf_lr_calculation,counterfactual_tree_depth,1,1.0000000000000002,2.0000000000000004
counterfactual,mushrooms,mlp,4,121,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,4,121,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,121,cf_dt_retrieve,counterfactual_tree_depth,1,0.6875,5.283330657953517
counterfactual,mushrooms,mlp,4,121,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,121,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,250,cf_lr_calculation,counterfactual_tree_depth,1,0.884329465156993,2.0000000000000004
counterfactual,mushrooms,mlp,4,250,cf_lr_heuristic,counterfactual_tree_depth,1,0.4,9.5
counterfactual,mushrooms,mlp,4,250,cf_dt_read,counterfactual_tree_depth,1,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,4,250,cf_dt_retrieve,counterfactual_tree_depth,1,0.5625,4.990527870866833
counterfactual,mushrooms,mlp,4,250,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,250,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,171,cf_lr_calculation,counterfactual_tree_depth,1,0.32745554992689196,2.0000000000000004
counterfactual,mushrooms,mlp,4,171,cf_lr_heuristic,counterfactual_tree_depth,1,0.5,9.5
counterfactual,mushrooms,mlp,4,171,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,171,cf_dt_retrieve,counterfactual_tree_depth,1,0.4375,6.056436232126883
counterfactual,mushrooms,mlp,4,171,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,171,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,363,cf_lr_calculation,counterfactual_tree_depth,1,0.8884111815033157,2.0000000000000004
counterfactual,mushrooms,mlp,4,363,cf_lr_heuristic,counterfactual_tree_depth,1,0.4,9.5
counterfactual,mushrooms,mlp,4,363,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,363,cf_dt_retrieve,counterfactual_tree_depth,1,0.625,6.025186232126883
counterfactual,mushrooms,mlp,4,363,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,363,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,188,cf_lr_calculation,counterfactual_tree_depth,1,0.0,2.0000000000000004
counterfactual,mushrooms,mlp,4,188,cf_lr_heuristic,counterfactual_tree_depth,1,0.0,9.5
counterfactual,mushrooms,mlp,4,188,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,188,cf_dt_retrieve,counterfactual_tree_depth,1,0.9375,5.701133445040199
counterfactual,mushrooms,mlp,4,188,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,188,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,344,cf_lr_calculation,counterfactual_tree_depth,1,0.2773788396755387,2.0000000000000004
counterfactual,mushrooms,mlp,4,344,cf_lr_heuristic,counterfactual_tree_depth,1,0.4,9.5
counterfactual,mushrooms,mlp,4,344,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,344,cf_dt_retrieve,counterfactual_tree_depth,1,0.6875,5.252080657953517
counterfactual,mushrooms,mlp,4,344,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,344,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,291,cf_lr_calculation,counterfactual_tree_depth,1,0.32745554992689196,2.0000000000000004
counterfactual,mushrooms,mlp,4,291,cf_lr_heuristic,counterfactual_tree_depth,1,0.5,9.5
counterfactual,mushrooms,mlp,4,291,cf_dt_read,counterfactual_tree_depth,1,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,291,cf_dt_retrieve,counterfactual_tree_depth,1,0.5625,5.377080657953517
counterfactual,mushrooms,mlp,4,291,recall_change_dt,counterfactual_tree_depth,1,0.0,0.0
counterfactual,mushrooms,mlp,4,291,recall_change_lr,counterfactual_tree_depth,1,0.0,0.0
counterfactual,wine_quality,mlp,0,311,cf_lr_calculation,counterfactual_tree_depth,2,0.6212521203198422,1.9999999999999998
counterfactual,wine_quality,mlp,0,311,cf_lr_heuristic,counterfactual_tree_depth,2,0.6000000000000001,9.5
counterfactual,wine_quality,mlp,0,311,cf_dt_read,counterfactual_tree_depth,2,1.0,6.19317573487651
counterfactual,wine_quality,mlp,0,311,cf_dt_retrieve,counterfactual_tree_depth,2,0.3125,5.283330657953516
counterfactual,wine_quality,mlp,0,311,recall_change_dt,counterfactual_tree_depth,2,0.0,0.0
counterfactual,wine_quality,mlp,0,311,recall_change_lr,counterfactual_tree_depth,2,0.0,0.0
