chi,ddm_a,ddm_a_bin,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.655859375,6.988089614563186,0.5856096505330985,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.626171875,5.983005101779919,0.5660260435830431,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.38125,6.3169735555576825,0.3177468573359703,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.477734375,5.351138986310304,0.4239405543556591,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.611328125,8.547660489370175,0.5254003783146265,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.522265625,9.222298071286586,0.4295558954182026,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.596484375,5.834105187368497,0.5378354015996816,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,0.7833333333333333,0,retrieve,True,0.655859375,6.753166704365043,0.5879712787637941,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,0.7833333333333333,0.9,0.0071351954011622575
0.010052779563745284,0.7833333333333333,0,retrieve,True,0.492578125,4.816213129031725,0.4441617960818281,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,0.7833333333333333,0.9,0.0071351954011622575
0.010052779563745284,0.7833333333333333,0,retrieve,True,0.522265625,3.5432777590599924,0.48664583475504847,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,0.7833333333333333,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.641015625,8.307107652440061,0.5575061029577184,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,0.7833333333333333,0,retrieve,True,0.522265625,6.457839235716226,0.4573463907052394,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,0.7833333333333333,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.5890625,5.068742034681267,0.5381075536598595,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,0.7833333333333333,0,retrieve,True,0.566796875,4.098451712136897,0.5255960433852334,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,0.7833333333333333,0.9,0.0071351954011622575
0.010052779563745284,0.7833333333333333,0,retrieve,True,0.566796875,4.1466737484881415,0.5251112778836793,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,0.7833333333333333,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.641015625,5.9650641961916735,0.5810501495520957,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,0.7833333333333333,0,retrieve,True,0.581640625,5.56732883142663,0.5256734954987845,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,0.7833333333333333,0.9,0.0071351954011622575
0.0018782365897023778,1.15,1,read,True,0.8859374999999999,21.409738696342185,0.8457249454045631,1.0,-1.0,0.2727579738887891,1.9336324022933067,1.9881867932074504,1.15,0.9,0.019135584773188344
0.0018782365897023778,1.5166666666666666,2,read,True,0.9453125,22.642544099186416,0.9027844451889584,0.0,-1.0,0.2727579738887891,1.9336324022933067,1.9881867932074504,1.5166666666666666,0.9,0.019135584773188344
0.0018782365897023778,1.5166666666666666,2,retrieve,False,0.45546875,4.628887246126163,0.4467746046047191,0.0,-1.0,0.2727579738887891,1.9336324022933067,1.9881867932074504,1.5166666666666666,0.9,0.019135584773188344
0.0018782365897023778,1.5166666666666666,2,read,True,0.9601562499999999,22.642544099186416,0.9176281951889583,1.0,-1.0,0.2727579738887891,1.9336324022933067,1.9881867932074504,1.5166666666666666,0.9,0.019135584773188344
0.0018782365897023778,1.5166666666666666,2,retrieve,False,0.54453125,8.09555762094883,0.52932587746229,0.0,-1.0,0.2727579738887891,1.9336324022933067,1.9881867932074504,1.5166666666666666,0.9,0.019135584773188344
0.0018782365897023778,1.5166666666666666,2,retrieve,False,0.3515625,8.199851372561277,0.33616123912193413,0.0,-1.0,0.2727579738887891,1.9336324022933067,1.9881867932074504,1.5166666666666666,0.9,0.019135584773188344
