episode,step,condition_name,condition_mode,episode_complexity,app_id,model_name,explanation_type,selected_strategy,selected_strategy_available,reward,decision_noise,memory_recall_threshold,opportunity_cost,lr_calculation_prob_correct,lr_heuristic_prob_correct,dt_traversal_prob_correct,lr_calculation_predicted_correct,lr_heuristic_predicted_correct,dt_traversal_predicted_correct,lr_calculation_pred_time,lr_heuristic_pred_time,dt_traversal_pred_time,selected_prob_correct,selected_predicted_class,selected_predicted_correct,selected_pred_time,selected_decision_boundary,selected_mode,selected_features,selected_feature_slots,selected_feature_mask,selected_feature_slot_mask,sweep_parameter,sweep_value
0,34,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.490625,0.3,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.9375,0.5,0,True,0.9375,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,35,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.8432375177931766,0.3,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,15.676248220682346,1.0,1,True,15.676248220682346,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,36,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.8432375177931766,0.3,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,15.676248220682346,1.0,1,True,15.676248220682346,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,37,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.8432375177931766,0.3,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,15.676248220682346,1.0,0,True,15.676248220682346,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,38,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4864936343842325,0.3,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,1.350636561576751,0.5,0,False,1.350636561576751,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,39,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49,0.3,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,1.0,0.5,0,True,1.0,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
1,0,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_calculation,True,0.23612571706379812,0.3,0.5,0.01,0.2812507085724907,0.3750004048802513,0.0,False,False,False,4.512499150869257,1.600001491793997,0.0,0.2812507085724907,0,False,4.512499150869257,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
1,1,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.3590003532909283,0.3,0.5,0.01,0.7187492914275119,0.37500040509207344,0.0,True,False,False,4.512499150798238,1.6000051801145156,0.0,0.37500040509207344,1,False,1.6000051801145156,0.6,heuristic,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
1,2,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,-0.05248297673409652,0.3,0.5,0.01,0.06902010890803634,0.4198401014891603,0.0,False,False,False,12.150308564213285,3.2981564209069814,0.0,0.06902010890803634,1,False,12.150308564213285,0.6,read,"[4, 5, 0, 1]","[0, 2, 4, 5]","[1, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 1, 1]",decision_noise,0.3
1,3,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8954475445166243,0.3,0.5,0.01,0.9998056103490677,0.1875010123901073,0.0,True,False,False,10.435806583244336,1.6000026372761922,0.0,0.9998056103490677,1,True,10.435806583244336,0.6,read,"[4, 5, 0, 1]","[0, 2, 4, 5]","[1, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 1, 1]",decision_noise,0.3
1,4,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.2340008087202523,0.3,0.5,0.01,0.43750020244928356,0.25000080984521655,0.0,False,False,False,8.074999757404608,1.6000001124964236,0.0,0.25000080984521655,0,False,1.6000001124964236,0.6,heuristic,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
1,5,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9153639292024444,0.3,0.5,0.01,0.9999999922829034,0.25000080982915396,0.0,True,False,False,8.463606308045902,1.5999994181625325,0.0,0.9999999922829034,0,True,8.463606308045902,0.9,read,"[5, 0, 1]","[2, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1]",decision_noise,0.3
1,6,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8717486260265073,0.3,0.5,0.01,0.99999970523793,0.6249995949330994,0.0,True,True,False,12.825107921142276,1.6000056893069121,0.0,0.99999970523793,1,True,12.825107921142276,1.5,read,"[5, 3, 0, 1]","[2, 3, 4, 5]","[1, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 1]",decision_noise,0.3
1,7,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8899738156396428,0.3,0.5,0.01,0.9838194835168054,0.25000080985134054,0.0,True,False,False,9.384566787716254,1.6000008902374063,0.0,0.9838194835168054,0,True,9.384566787716254,0.6,read,"[5, 0, 1]","[2, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1]",decision_noise,0.3
1,8,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8762800710226143,0.3,0.5,0.01,0.9999999725123642,0.6874993925732331,0.0,True,True,False,12.371990148974984,1.6000028573328782,0.0,0.9999999725123642,1,True,12.371990148974984,1.5,read,"[5, 3, 0, 1]","[2, 3, 4, 5]","[1, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 1]",decision_noise,0.3
1,9,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9263175576950201,0.3,0.5,0.01,0.9999999999976181,0.43750020204655027,0.0,True,False,False,7.3682442302598,1.600011119331913,0.0,0.9999999999976181,1,True,7.3682442302598,1.5,read,"[0, 1]","[4, 5]","[1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1]",decision_noise,0.3
1,10,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.7188235139392773,0.3,0.5,0.01,0.5,0.7499895351791317,0.0,False,True,False,6.0,3.116602123985432,0.0,0.7499895351791317,1,True,3.116602123985432,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
1,11,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.03156997163630973,0.3,0.5,0.01,0.5624997975507153,0.06250127842610409,0.0,True,False,False,5.574999757435857,3.093130678979436,0.0,0.06250127842610409,1,False,3.093130678979436,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
1,12,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.7190099782309343,0.3,0.5,0.01,0.46875010122464233,0.7500509128911668,0.0,False,True,False,5.787499878717929,3.1040934660232478,0.0,0.7500509128911668,1,True,3.1040934660232478,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
1,13,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8697685088032965,0.3,0.5,0.01,0.9975962187883287,0.5976206366558883,0.0,True,True,False,12.782770998503228,3.3633512493168976,0.0,0.9975962187883287,1,True,12.782770998503228,1.2000000000000002,read,"[5, 0, 1]","[2, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1]",decision_noise,0.3
1,14,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.5399881821440583,0.3,0.5,0.01,0.37500040489856934,0.5737059003557237,0.0,False,True,False,5.149999514871714,3.3717718211665333,0.0,0.5737059003557237,1,True,3.3717718211665333,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
1,15,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8986425543292931,0.3,0.5,0.01,0.9999999942264326,0.8097532465916868,0.0,True,True,False,10.135743989713955,3.2429768740461613,0.0,0.9999999942264326,1,True,10.135743989713955,1.5,read,"[5, 0, 1]","[2, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1]",decision_noise,0.3
