app_id,model_name,dataset,instance_id,row_idx,calculation_mode,decision_boundary,n_selected_features,prob_correct,pred_time,reward,decision_noise,memory_recall_threshold,opportunity_cost
wine_quality,mlp,wine_quality/mlp,239,11,read,1.0,6,0.9181855478081775,17.039047813126597,0.7296624513267083,0.44212800937397656,-0.035263981266156486,0.010359915554992384
wine_quality,mlp,wine_quality/mlp,213,12,retrieve,1.0,6,0.6562450099621985,20.002495065085668,0.5405715096233275,0.3041977158179056,1.3663405796883499,0.00518302841728145
wine_quality,mlp,wine_quality/mlp,213,12,read,1.0,6,0.9911506967865276,17.999417927521403,0.8858592021736589,0.3041977158179056,1.3663405796883499,0.00518302841728145
wine_quality,mlp,wine_quality/mlp,38,13,retrieve,1.0,6,0.6895106807992939,18.189086702149748,0.4037136023068092,0.4578717956004961,0.6212945835095223,0.015052821671366541
wine_quality,mlp,wine_quality/mlp,38,13,read,1.0,6,0.3565488334584538,18.13605294145016,0.07155006270834192,0.4578717956004961,0.6212945835095223,0.015052821671366541
wine_quality,mlp,wine_quality/mlp,149,14,retrieve,1.0,6,0.4904130585263702,22.349148244911294,0.4036037449968688,0.3799437128844929,-0.4674380465462302,0.0033473004299631338
wine_quality,mlp,wine_quality/mlp,149,14,read,1.0,6,0.8157730806669062,19.3803474354263,0.7389012353634689,0.3799437128844929,-0.4674380465462302,0.0033473004299631338
wine_quality,mlp,wine_quality/mlp,41,15,retrieve,1.0,6,0.4655478689004825,20.18694754548553,0.28799079773420777,0.35720892252073366,-0.0159917948663576,0.008201193904786202
wine_quality,mlp,wine_quality/mlp,41,15,read,1.0,6,0.5874755729725252,21.256477890346588,0.4011470760609921,0.35720892252073366,-0.0159917948663576,0.008201193904786202
wine_quality,mlp,wine_quality/mlp,217,16,retrieve,1.0,6,0.4819812309653303,18.456002770847512,0.31968842011556087,0.4702657685992505,0.762413956808506,0.00814330235619421
wine_quality,mlp,wine_quality/mlp,217,16,read,1.0,6,0.9358372329401681,16.441438674520082,0.789949626642726,0.4702657685992505,0.762413956808506,0.00814330235619421
wine_quality,mlp,wine_quality/mlp,161,17,retrieve,1.0,6,0.6308204436845118,19.075699559172193,0.5391626469708455,0.4798932112987891,1.334644119058317,0.0041758781357700905
wine_quality,mlp,wine_quality/mlp,161,17,read,1.0,6,0.7370273259223872,17.494750491570997,0.6519713798538828,0.4798932112987891,1.334644119058317,0.0041758781357700905
wine_quality,mlp,wine_quality/mlp,130,18,retrieve,1.0,6,0.5917194107316115,22.172661082615967,0.49117187127591033,0.352608931541503,-0.16114780606861256,0.003993545886340413
wine_quality,mlp,wine_quality/mlp,130,18,read,1.0,6,0.8516011756831048,19.974069637360486,0.7598338120493469,0.352608931541503,-0.16114780606861256,0.003993545886340413
