Participant ID,dataId,expMethod,modelName,Session,Tested w/ XAI,XAIType,Strategy,Assignment Prob,NLL,PAI,MAI,sensitivity,k,retrieval_threshold,scaling_factor
282,adult,lime,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.2541240175,0.7222222222,0.6666666667,88.542350386,3,-2.368680065,
282,adult,lime,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.1003457844,0.7777777778,0.8333333333,60.829485945,5,-2.525057817,
282,adult,lime,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,9.14169e-05,1.0,1.0,57.346699172,4,-2.368680065,
47,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,9.35998e-05,1.0,1.0,,3,-2.909234548,8.0
47,adult,lime,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.1789935526,0.7222222222,0.7222222222,33.957537986,1,-2.756953383,
47,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.11552453,0.8888888889,0.8888888889,38.38752037,1,-2.491875867,
47,adult,lime,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.1092884163,0.8333333333,0.7777777778,,3,-2.787268138,5.8760943474
39,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5657814506,0.8333333333,0.3888888889,,5,-2.909234548,0.2431716588
39,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.439736761,0.7777777778,0.7222222222,,5,-2.787268138,2.0168815319
39,adult,lime,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.1625850529,0.8333333333,0.7777777778,29.470854791,5,-2.525057817,
39,adult,lime,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.0583179509,0.7222222222,0.7777777778,,4,-2.787268138,5.8760943474
89,adult,lime,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.2728397672,0.7222222222,0.7777777778,88.542350386,3,-2.368680065,
89,adult,lime,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.5852881277,0.7222222222,0.6666666667,1.0,3,-2.525057817,
89,adult,lime,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.3784292543,0.8333333333,0.7222222222,,4,-3.933228805,2.0168815319
33,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.5975244354,0.7222222222,0.6111111111,,3,-2.909234548,0.2431716588
33,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.6092027249,0.7777777778,0.7222222222,,4,-4.0,0.2431716588
33,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.4816019781,0.8333333333,0.7777777778,,5,-2.787268138,2.0168815319
329,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5935094218,0.4444444444,0.5,1.0,1,-2.756953383,
329,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.5004678291,0.8333333333,0.8888888889,,4,-2.909234548,3.4721201856
329,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.3705263261,0.8333333333,0.6666666667,26.151047959,5,-2.368680065,
122,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.3333333333,0.5,1.0,3,-1.069932343,
122,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.4444444444,0.5555555556,1.0,2,-1.069932343,
348,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.000622818,1.0,1.0,,3,-2.909234548,8.0
348,adult,lime,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.2953454613,0.7222222222,0.7222222222,33.957537986,1,-4.0,
348,adult,lime,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.0001680304,1.0,1.0,,4,-4.0,8.0
348,adult,lime,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.1754639737,0.7777777778,0.7777777778,26.151047959,4,-2.368680065,
300,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6619181905,0.6111111111,0.6111111111,,3,-2.909234548,0.2431716588
300,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.6093495909,0.4444444444,0.6111111111,1.0,1,-2.756953383,
300,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.0270893056,0.8333333333,0.8333333333,92.1881171,3,-2.525057817,
300,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.4205233397,0.8333333333,0.8333333333,,5,-3.933228805,2.0168815319
334,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.6111111111,0.5555555556,1.0,2,-1.069932343,
305,adult,lime,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.2905598655,0.8888888889,0.8333333333,29.470854791,3,-2.525057817,
305,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.3183489971,0.7222222222,0.7222222222,,5,-2.787268138,2.0168815319
305,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,-9.99938e-11,1.0,1.0,68.700503641,2,-2.491875867,
305,adult,lime,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.1884353755,0.8888888889,0.8888888889,32.195651213,2,-2.368680065,
290,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,1.81786e-05,1.0,1.0,68.700503641,2,-3.913819391,
290,adult,lime,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.3724970247,0.7777777778,0.6666666667,32.195651213,4,-2.368680065,
290,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,1.94907e-05,1.0,1.0,31.312983271,2,-2.491875867,
290,adult,lime,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.4247432574,0.8888888889,0.7777777778,,5,-2.787268138,2.0168815319
297,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.2222222222,0.4444444444,1.0,2,-1.069932343,
297,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.152985122,0.7777777778,0.8333333333,,5,-2.787268138,5.8760943474
297,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.5,0.4444444444,1.0,2,-1.069932343,
309,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.6240930443,0.7222222222,0.7777777778,,3,-2.909234548,0.2431716588
309,adult,lime,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.616130827,0.5555555556,0.4444444444,1.0,2,-1.284926074,
309,adult,lime,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.6383580394,0.7222222222,0.5555555556,1.0,3,-4.0,
326,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.1805591234,0.9444444444,0.9444444444,,3,-2.909234548,1.8576459222
326,adult,lime,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.2763989626,0.8333333333,0.8333333333,33.957537986,1,-2.756953383,
326,adult,lime,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.0001680304,1.0,1.0,,4,-4.0,8.0
326,adult,lime,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.1546164167,0.7777777778,0.8333333333,26.151047959,5,-2.368680065,
137,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6613369383,0.5555555556,0.3888888889,,4,-1.784511801,0.2431716588
137,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.2382428061,0.8333333333,0.8333333333,25.903497229,3,-4.0,
137,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.6541932897,0.5,0.7777777778,,3,-2.909234548,0.2431716588
137,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.0001127505,0.8333333333,0.8333333333,58.861035215,1,-4.0,
311,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.616130827,0.4444444444,0.4444444444,1.0,2,-1.284926074,
311,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.6357799651,0.5555555556,0.3888888889,1.0,1,-2.525057817,
311,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.6689042661,0.5,0.6666666667,1.0,1,-2.756953383,
323,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,8.71461e-05,1.0,1.0,,4,-2.909234548,8.0
323,adult,lime,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.0387272315,0.8888888889,0.8888888889,25.903497229,2,-2.756953383,
323,adult,lime,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.0001470858,1.0,1.0,60.829485945,5,-2.525057817,
323,adult,lime,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.3144402533,0.7222222222,0.7777777778,57.346699172,3,-2.368680065,
280,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.0319377216,0.9444444444,1.0,12.619223086,2,-2.491875867,
280,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.2391239652,0.8888888889,0.7222222222,,3,-3.933228805,2.0168815319
280,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.455901272,0.8888888889,0.9444444444,,5,-2.909234548,3.4721201856
280,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.0511632293,0.9444444444,0.9444444444,,5,-3.933228805,5.8760943474
318,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5196066707,0.6666666667,0.4444444444,1.0,1,-2.527972691,
318,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.1557492234,1.0,0.8888888889,,4,-4.0,6.7010687124
318,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.3697315753,0.7777777778,0.7222222222,10.553222352,3,-2.368680065,
313,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,9.35998e-05,1.0,1.0,,3,-2.909234548,8.0
313,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.1574396087,0.7777777778,0.8333333333,,4,-2.787268138,3.9464879396
313,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,-6.74838e-11,1.0,1.0,100.0,3,-3.913819391,
313,adult,lime,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.2413208312,0.6666666667,0.6666666667,58.861035215,1,-4.0,
342,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6536216341,0.3888888889,0.6666666667,1.0,1,-2.525057817,
342,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.6345390419,0.5,0.2777777778,1.0,1,-2.756953383,
342,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.6390262203,0.6666666667,0.5555555556,,4,-2.909234548,0.2431716588
342,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.6496874127,0.6666666667,0.3333333333,1.0,4,-2.368680065,
105,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.640073699,0.5,0.5,1.0,1,-2.525057817,
105,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.6619441614,0.7222222222,0.5,,3,-3.933228805,0.1
105,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,0.5816804212,0.7222222222,0.5555555556,1.0,3,-2.491875867,
105,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.2745725398,0.8333333333,0.8888888889,9.424728236,2,-2.756953383,
71,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,8.71461e-05,1.0,1.0,,4,-2.909234548,8.0
71,adult,lime,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.2725867715,0.7222222222,0.7222222222,88.542350386,3,-2.368680065,
71,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,-9.99768e-11,1.0,1.0,68.700503641,2,-2.491875867,
71,adult,lime,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.5227160769,0.6666666667,0.7777777778,1.0,1,-4.0,
45,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.5199361918,0.3888888889,0.3888888889,1.0,1,-3.913819391,
45,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5878531219,0.7222222222,0.6666666667,1.0,2,-2.527972691,
45,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.616130827,0.5555555556,0.6111111111,1.0,2,-1.284926074,
96,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,1.2636146e-06,1.0,1.0,100.0,2,-3.913819391,
96,adult,lime,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.1384000104,0.9444444444,0.8888888889,25.903497229,3,-2.756953383,
96,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,-9.99917e-11,1.0,1.0,68.700503641,2,-2.491875867,
96,adult,lime,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.0899827732,0.9444444444,0.9444444444,25.903497229,3,-4.0,
349,wine_quality,lime,mlp,1,w/o XAI,Importance,Sensitive-features categorization,1,0.6521717179,0.3888888889,0.5,1.0,4,-2.368680065,
349,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.6364712429,0.6111111111,0.7222222222,,3,-4.0,0.2431716588
349,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.643771937,0.7222222222,0.7777777778,1.0,3,-4.0,
350,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.1481199328,0.5555555556,0.6111111111,29.470854791,1,-2.525057817,
350,wine_quality,lime,mlp,1,w/o XAI,Importance,Sensitive-features categorization,1,0.2008874174,0.6111111111,0.6111111111,32.195651213,1,-2.368680065,
350,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.1260121915,0.8888888889,0.8333333333,29.470854791,5,-2.525057817,
350,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.0001185493,0.8333333333,0.8333333333,58.861035215,1,-4.0,
330,adult,lime,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.5877962106,0.7222222222,0.6111111111,32.358631154,1,-2.525057817,
330,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.4587200455,0.7777777778,0.8333333333,,5,-2.787268138,2.0168815319
330,adult,lime,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.6678559137,0.3333333333,0.7222222222,,2,-1.784511801,0.2431716588
126,adult,lime,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6680113904,0.5555555556,0.7777777778,32.358631154,1,-2.525057817,
126,adult,lime,xgboost,2,w/ XAI,Importance,Importance categorization,1,0.5776919585,0.6666666667,0.6111111111,1.0,3,-3.792588539,
126,adult,lime,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.616130827,0.5555555556,0.5555555556,1.0,2,-1.284926074,
353,adult,lime,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.6635898258,0.6111111111,0.7777777778,,5,-2.909234548,0.2431716588
353,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.2222222222,0.3888888889,1.0,2,-1.069932343,
353,adult,lime,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.2973594952,0.6666666667,0.7777777778,,3,-2.787268138,2.0168815319
91,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6081163054,0.3888888889,0.6111111111,1.0,1,-2.525057817,
91,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5541951609,0.5555555556,0.5,1.0,1,-2.756953383,
91,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.5619431441,0.7222222222,0.5,1.0,1,-2.525057817,
91,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.6713139169,0.5,0.6111111111,1.0,2,-2.368680065,
146,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.637030925,0.5,0.5555555556,1.0,3,-2.525057817,
146,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.6318613395,0.7222222222,0.5555555556,1.0,2,-2.756953383,
146,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.6101741102,0.6666666667,0.6111111111,1.0,1,-2.525057817,
146,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.0081286208,0.9444444444,0.9444444444,,3,-3.933228805,5.8760943474
341,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.523246135,0.3888888889,0.4444444444,,2,-1.784511801,3.4721201856
341,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.6623159012,0.7222222222,0.5,,3,-3.933228805,0.1
341,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,0.5833090161,0.7777777778,0.4444444444,1.0,2,-3.913819391,
118,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.6592101917,0.6111111111,0.5,1.0,2,-2.491875867,
118,adult,lime,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.6275476321,0.7777777778,0.5555555556,1.0,2,-4.0,
118,adult,lime,xgboost,2,w/ XAI,Importance,Importance categorization,1,0.3059184707,0.8888888889,0.8888888889,31.364774843,5,-3.792588539,
118,adult,lime,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.6356679652,0.7222222222,0.5,1.0,3,-4.0,
152,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.5068361942,0.6666666667,0.5555555556,,3,-2.787268138,2.0168815319
152,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.3922567106,0.8333333333,0.7222222222,29.470854791,1,-2.525057817,
152,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.2239274301,0.7777777778,0.7222222222,26.151047959,2,-2.368680065,
298,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.568409799,0.6666666667,0.5555555556,1.0,3,-3.913819391,
298,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.0850965628,0.7777777778,0.8333333333,,5,-2.787268138,5.8760943474
298,adult,lime,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.3797195311,0.7222222222,0.6666666667,,3,-2.787268138,2.0168815319
331,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.4491870302,0.8888888889,0.8888888889,1.0,2,-2.491875867,
331,adult,lime,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.2242991064,0.7777777778,0.7777777778,41.748873566,3,-2.368680065,
331,adult,lime,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,-9.99968e-11,1.0,1.0,68.700503641,2,-2.491875867,
331,adult,lime,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.0910022513,0.9444444444,1.0,25.903497229,3,-4.0,
340,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.1652025047,0.7777777778,0.8888888889,,5,-3.933228805,5.8760943474
340,adult,lime,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.000132586,1.0,1.0,60.829485945,5,-2.525057817,
340,adult,lime,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.1144748549,0.7222222222,0.7777777778,,4,-2.787268138,5.8760943474
128,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.4748098329,0.8333333333,0.8333333333,1.0,2,-3.913819391,
128,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.4161119143,0.8333333333,0.7222222222,,4,-3.933228805,2.0168815319
128,adult,lime,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.0001680304,1.0,1.0,,4,-4.0,8.0
128,adult,lime,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.2811614376,0.8888888889,0.7222222222,,4,-3.933228805,3.9464879396
272,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.5118722068,0.7777777778,0.7222222222,1.0,2,-2.491875867,
272,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.6261917306,0.7222222222,0.5,1.0,1,-4.0,
272,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,0.556289265,0.7222222222,0.7777777778,1.0,2,-2.491875867,
272,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.6017413026,0.7222222222,0.6111111111,1.0,1,-4.0,
299,adult,lime,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,4.11784e-05,1.0,1.0,68.700503641,2,-3.913819391,
299,adult,lime,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.2771355612,0.8888888889,0.7777777778,,5,-2.787268138,3.9464879396
299,adult,lime,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.0005167461,1.0,1.0,,4,-2.909234548,8.0
299,adult,lime,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.576433043,0.8333333333,0.5555555556,1.0,2,-4.0,
355,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.4444444444,0.6111111111,1.0,2,-1.069932343,
355,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.5870710045,0.7222222222,0.7222222222,,5,-3.933228805,2.0168815319
320,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.4807963883,0.8888888889,1.0,,2,-2.909234548,3.4721201856
320,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.3331765375,0.6111111111,0.6111111111,,5,-2.787268138,5.8760943474
320,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.0359873076,0.8888888889,0.8888888889,,2,-4.0,8.0
320,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.0035971871,0.7777777778,0.7777777778,58.861035215,3,-4.0,
325,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.5972308769,0.4444444444,0.4444444444,1.0,1,-2.525057817,
325,wine_quality,lime,mlp,1,w/o XAI,Importance,Sensitive-features categorization,1,0.1078629678,0.6111111111,0.6111111111,32.195651213,1,-2.368680065,
325,wine_quality,lime,mlp,2,w/ XAI,Importance,Importance categorization,1,2.305212e-06,0.6666666667,0.6666666667,66.685022049,3,-3.792588539,
325,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.2935235722,0.8333333333,0.8333333333,26.151047959,5,-2.368680065,
304,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.5748239947,0.3888888889,0.6111111111,1.0,1,-2.525057817,
304,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.3807476463,0.7777777778,0.8888888889,,4,-3.933228805,2.0168815319
304,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.6126110452,0.8333333333,0.4444444444,,4,-4.0,0.2431716588
304,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.6247287555,0.6111111111,0.6666666667,1.0,1,-4.0,
277,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.6071263748,0.5,0.7222222222,1.0,2,-2.491875867,
277,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.6222434058,0.6666666667,0.4444444444,1.0,1,-4.0,
277,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.624365474,0.6666666667,0.5555555556,1.0,1,-2.525057817,
277,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.650295165,0.6111111111,0.5555555556,1.0,2,-4.0,
345,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.3207636128,0.3333333333,0.4444444444,13.791539214,3,-2.525057817,
345,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5712442951,0.6111111111,0.6111111111,1.0,1,-2.756953383,
345,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.3211693966,0.8333333333,1.0,,5,-2.909234548,3.4721201856
345,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.253213516,0.7777777778,0.7777777778,26.151047959,5,-2.368680065,
139,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6507493397,0.6111111111,0.3888888889,1.0,5,-2.525057817,
139,wine_quality,lime,mlp,1,w/o XAI,Importance,Sensitive-features categorization,1,0.5478874281,0.3888888889,0.4444444444,1.0,2,-2.368680065,
139,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.5505369038,0.7222222222,0.7777777778,,4,-2.909234548,3.4721201856
139,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.6667640679,0.5555555556,0.5,1.0,1,-4.0,
281,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.3872882537,0.5555555556,0.5555555556,31.312983271,2,-2.491875867,
281,wine_quality,lime,mlp,1,w/o XAI,Importance,Sensitive-features categorization,1,0.4965498119,0.4444444444,0.4444444444,26.151047959,2,-2.368680065,
281,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.152726853,0.8888888889,0.7777777778,29.470854791,5,-2.525057817,
281,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.0001240866,0.8333333333,0.8333333333,58.861035215,1,-4.0,
151,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.0567287631,0.7222222222,0.7222222222,32.358631154,1,-2.525057817,
151,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.0126658575,0.6666666667,0.6666666667,,4,-3.933228805,5.8760943474
151,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.5442375563,0.5555555556,0.6666666667,1.0,3,-2.525057817,
151,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.5062351409,0.7222222222,0.3333333333,1.0,1,-2.527972691,
362,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.567642448,0.6111111111,0.5555555556,1.0,1,-2.525057817,
362,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.293181462,0.7222222222,0.7222222222,9.424728236,2,-2.756953383,
362,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.5352566707,0.5,0.5,1.0,1,-2.756953383,
376,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6681073771,0.4444444444,0.5,1.0,5,-2.525057817,
376,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.6449921656,0.5,0.5555555556,1.0,1,-2.756953383,
376,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.6330810879,0.7777777778,0.2222222222,1.0,5,-2.525057817,
376,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.5788304412,0.7777777778,0.8333333333,1.0,1,-2.756953383,
344,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.657543995,0.5,0.5,1.0,3,-2.525057817,
344,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.5094488804,0.6666666667,1.0,,5,-3.933228805,2.0168815319
