episode,step,condition_name,condition_mode,episode_complexity,app_id,model_name,explanation_type,selected_strategy,selected_strategy_available,reward,decision_noise,memory_recall_threshold,opportunity_cost,lr_calculation_prob_correct,lr_heuristic_prob_correct,dt_traversal_prob_correct,lr_calculation_pred_time,lr_heuristic_pred_time,dt_traversal_pred_time,selected_prob_correct,selected_pred_time,selected_decision_boundary,selected_mode,sweep_parameter,sweep_value
19,37,decision_tree,mixed,low,breast_cancer,mlp,none,dt_traversal,True,0.49,0.35,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.2000000000000002,retrieve,decision_noise,0.35
19,38,decision_tree,mixed,low,breast_cancer,mlp,none,dt_traversal,True,0.49,0.35,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.6,retrieve,decision_noise,0.35
19,39,decision_tree,mixed,low,breast_cancer,mlp,dt,dt_traversal,True,0.9180013362070827,0.35,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.19986637929173,1.0,8.19986637929173,0.6,read,decision_noise,0.35
0,0,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.3587562187596654,0.4,0.5,0.01,0.0,0.0,0.40625,0.0,0.0,4.74937812403346,0.40625,4.74937812403346,0.6,retrieve,decision_noise,0.4
0,1,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,2,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,3,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4845012437519331,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.5498756248066923,0.5,1.5498756248066923,0.6,retrieve,decision_noise,0.4
0,4,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,5,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4925,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.75,0.5,0.75,0.6,retrieve,decision_noise,0.4
0,6,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,7,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,8,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4934375,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.65625,0.5,0.65625,0.6,retrieve,decision_noise,0.4
0,9,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,10,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.48606252926603905,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.393747073396095,0.5,1.393747073396095,0.9,retrieve,decision_noise,0.4
0,11,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,12,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.875,0.5,0.875,0.6,retrieve,decision_noise,0.4
0,13,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4855008291679554,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.4499170832044612,0.5,1.4499170832044612,0.6,retrieve,decision_noise,0.4
0,14,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,15,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,16,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,17,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4903125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.96875,0.5,0.96875,0.9,retrieve,decision_noise,0.4
0,18,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4877504145839777,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.2249585416022306,0.5,1.2249585416022306,0.6,retrieve,decision_noise,0.4
0,19,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.6,retrieve,decision_noise,0.4
0,20,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,21,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.9,retrieve,decision_noise,0.4
0,22,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,23,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4903125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.96875,0.5,0.96875,0.6,retrieve,decision_noise,0.4
0,24,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.6,retrieve,decision_noise,0.4
0,25,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,26,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.48725001463301953,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.2749985366980474,0.5,1.2749985366980474,0.9,retrieve,decision_noise,0.4
0,27,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4848758291679554,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.5124170832044612,0.5,1.5124170832044612,0.6,retrieve,decision_noise,0.4
0,28,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,29,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4877504145839777,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.2249585416022306,0.5,1.2249585416022306,0.6,retrieve,decision_noise,0.4
0,30,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,31,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.6,retrieve,decision_noise,0.4
0,32,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,-0.08198673331271382,0.4,0.5,0.01,0.0,0.0,0.0,0.0,0.0,8.198673331271381,0.0,8.198673331271381,0.6,read,decision_noise,0.4
0,33,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,34,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4903125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.96875,0.5,0.96875,0.9,retrieve,decision_noise,0.4
0,35,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,36,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read,decision_noise,0.4
0,37,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.9060000146833069,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,9.399998531669311,1.0,9.399998531669311,1.2000000000000002,read,decision_noise,0.4
0,38,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.6,retrieve,decision_noise,0.4
0,39,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.2000000000000002,retrieve,decision_noise,0.4
1,0,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.5168349815511925,0.4,0.5,0.01,0.281491840661639,0.5511662439258578,0.0,3.5278347923610047,3.433126237466535,0.0,0.5511662439258578,3.433126237466535,0.6,heuristic,decision_noise,0.4
1,1,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.28727885329249075,0.4,0.5,0.01,0.7185081593390672,0.33522341193374616,0.0,3.527834792259693,4.794455864125541,0.0,0.33522341193374616,4.794455864125541,0.6,heuristic,decision_noise,0.4
1,2,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.07373637416860009,0.4,0.5,0.01,0.18792727020632516,0.3795083003694695,0.0,11.419089603772507,3.5422434207998323,0.0,0.18792727020632516,11.419089603772507,0.6,read,decision_noise,0.4
1,3,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.887682525855902,0.4,0.5,0.01,0.9918924299600839,0.6821538673930343,0.0,10.420990410418186,3.3985346205285416,0.0,0.9918924299600839,10.420990410418186,0.6,read,decision_noise,0.4
1,4,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.7890275932628367,0.4,0.5,0.01,0.4687845486661026,0.8221066773687848,0.0,4.14683354178797,3.3079084105948127,0.0,0.8221066773687848,3.3079084105948127,0.6,heuristic,decision_noise,0.4
1,5,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9176810355580748,0.4,0.5,0.01,0.9990934300233755,0.47886563890713685,0.0,8.141239446530069,4.92186163266696,0.0,0.9990934300233755,8.141239446530069,0.6,read,decision_noise,0.4
1,6,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8915509313455338,0.4,0.5,0.01,0.9997879268272353,0.5160113685107385,0.0,10.823699548170149,4.8408940249492165,0.0,0.9997879268272353,10.823699548170149,1.5,read,decision_noise,0.4
1,7,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8187861794433849,0.4,0.5,0.01,0.9097465696907321,0.4028235150315279,0.0,9.096039024734718,4.94930028546735,0.0,0.9097465696907321,9.096039024734718,0.6,read,decision_noise,0.4
1,8,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9318873402836831,0.4,0.5,0.01,0.9952322345357719,0.5558333994354571,0.0,6.334489425208883,4.960561786436103,0.0,0.9952322345357719,6.334489425208883,0.6,read,decision_noise,0.4
1,9,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9351435057711285,0.4,0.5,0.01,0.9975803182403102,0.7137209854246838,0.0,6.243681246918179,5.239450438500803,0.0,0.9975803182403102,6.243681246918179,0.6,read,decision_noise,0.4
1,10,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.7240176640329186,0.4,0.5,0.01,0.43756909733220517,0.7743421140804516,0.0,4.043667083575939,5.0324450047533045,0.0,0.7743421140804516,5.0324450047533045,0.6,heuristic,decision_noise,0.4
1,11,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.15855896405696068,0.4,0.5,0.01,0.5624309026677948,0.20721942944828753,0.0,4.043667083575939,4.866046539132684,0.0,0.20721942944828753,4.866046539132684,0.6,heuristic,decision_noise,0.4
1,12,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.7768550022257483,0.4,0.5,0.01,0.3439227433302971,0.8298207023725104,0.0,3.7341677089088914,5.29657001467621,0.0,0.8298207023725104,5.29657001467621,0.6,heuristic,decision_noise,0.4
1,13,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9194105833192076,0.4,0.5,0.01,0.9848619684530912,0.6257561657079472,0.0,6.545138513388358,5.521878083760415,0.0,0.9848619684530912,6.545138513388358,0.6,read,decision_noise,0.4
1,14,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.8538954567491253,0.4,0.5,0.01,0.3439227433305129,0.9039307477557363,0.0,3.734167708939848,5.003529100661105,0.0,0.9039307477557363,5.003529100661105,0.6,heuristic,decision_noise,0.4
1,15,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9285479569501031,0.4,0.5,0.01,0.9925982484460771,0.9291860246736832,0.0,6.405029149597405,4.802428168263828,0.0,0.9925982484460771,6.405029149597405,0.6,read,decision_noise,0.4
1,16,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.4774104840891134,0.4,0.5,0.01,0.5747418831219628,0.12089350770298557,0.0,9.733139903284941,4.980381367558422,0.0,0.5747418831219628,9.733139903284941,0.6,read,decision_noise,0.4
1,17,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.6043967533909665,0.4,0.5,0.01,0.43756909733220517,0.6573666427026286,0.0,4.043667083575939,5.296988931166203,0.0,0.6573666427026286,5.296988931166203,0.6,heuristic,decision_noise,0.4
1,18,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.38113479639775555,0.4,0.5,0.01,0.4786210779572414,0.21583663771537664,0.0,9.748628155948586,5.2822747290385745,0.0,0.4786210779572414,9.748628155948586,0.6,read,decision_noise,0.4
1,19,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8312149620618774,0.4,0.5,0.01,0.9216119214080348,0.7622193766050338,0.0,9.039695934615741,5.263020149781589,0.0,0.9216119214080348,9.039695934615741,0.6,read,decision_noise,0.4
1,20,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.45856695918861934,0.4,0.5,0.01,0.5312154513338974,0.5111048133166605,0.0,4.14683354178797,5.253785412804113,0.0,0.5111048133166605,5.253785412804113,0.6,heuristic,decision_noise,0.4
1,21,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9090753014433537,0.4,0.5,0.01,0.9930243270308766,0.6544521143397831,0.0,8.394902558752287,5.203336846191158,0.0,0.9930243270308766,8.394902558752287,0.6,read,decision_noise,0.4
1,22,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.521912299525029,0.4,0.5,0.01,0.5312154513338974,0.5752624160115072,0.0,4.14683354178797,5.335011648647815,0.0,0.5752624160115072,5.335011648647815,0.6,heuristic,decision_noise,0.4
1,23,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.4139677211490628,0.4,0.5,0.01,0.37513819466441034,0.46482012548437984,0.0,3.8373341671518784,5.085240433531706,0.0,0.46482012548437984,5.085240433531706,0.6,heuristic,decision_noise,0.4
1,24,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.6038793145565035,0.4,0.5,0.01,0.18784548666102585,0.6576084547717174,0.0,3.218335417879696,5.372914021521387,0.0,0.6576084547717174,5.372914021521387,0.6,heuristic,decision_noise,0.4
1,25,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9148041786660942,0.4,0.5,0.01,0.9973512290548545,0.5827517283193352,0.0,8.254705038876029,4.971913094991586,0.0,0.9973512290548545,8.254705038876029,0.6,read,decision_noise,0.4
1,26,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.6351677900351155,0.4,0.5,0.01,0.28149184066207067,0.6866741765413491,0.0,3.527834792422918,5.150638650623362,0.0,0.6866741765413491,5.150638650623362,0.6,heuristic,decision_noise,0.4
1,27,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.13508684153362965,0.4,0.5,0.01,0.23020148032108567,0.29097814853011505,0.0,9.511463878745602,5.1242079948392885,0.0,0.23020148032108567,9.511463878745602,0.6,read,decision_noise,0.4
1,28,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.7647754188576417,0.4,0.5,0.01,0.718508159337282,0.8163640289788366,0.0,3.527834792515787,5.158861012119497,0.0,0.8163640289788366,5.158861012119497,0.6,heuristic,decision_noise,0.4
1,29,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9026120435488262,0.4,0.5,0.01,0.9876315088739085,0.5919345045717878,0.0,8.50194653250823,5.594324598297812,0.0,0.9876315088739085,8.50194653250823,0.6,read,decision_noise,0.4
1,30,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.5769195390606259,0.4,0.5,0.01,0.6872927080033845,0.6307834132956154,0.0,3.6310012507278175,5.38638742349895,0.0,0.6307834132956154,5.38638742349895,0.6,heuristic,decision_noise,0.4
1,31,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.427585296183985,0.4,0.5,0.01,0.18784548666090814,0.4819963760337299,0.0,3.2183354178628107,5.441107984974494,0.0,0.4819963760337299,5.441107984974494,0.6,heuristic,decision_noise,0.4
1,32,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.3406129831412841,0.4,0.5,0.01,0.4379971758585523,0.25890304481549425,0.0,9.73841927172682,5.458176261714639,0.0,0.4379971758585523,9.73841927172682,0.6,read,decision_noise,0.4
1,33,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9119086989895419,0.4,0.5,0.01,0.9952485043910115,0.8822047450834922,0.0,8.333980540146968,5.1999785264770155,0.0,0.9952485043910115,8.333980540146968,0.6,read,decision_noise,0.4
1,34,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.784330452308698,0.4,0.5,0.01,0.1566300353269126,0.8371445465295465,0.0,3.115168959636709,5.281409422084847,0.0,0.8371445465295465,5.281409422084847,0.6,heuristic,decision_noise,0.4
1,35,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9129308752366856,0.4,0.5,0.01,0.996015947746834,0.8388525627432352,0.0,8.308507251014838,5.185721309665929,0.0,0.996015947746834,8.308507251014838,0.6,read,decision_noise,0.4
1,36,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.7869613184357609,0.4,0.5,0.01,0.7809390620050767,0.8376625353688252,0.0,3.3215018760917263,5.07012169330643,0.0,0.8376625353688252,5.07012169330643,0.6,heuristic,decision_noise,0.4
1,37,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.8851992921608028,0.4,0.5,0.01,0.1878454866606923,0.9520751062041516,0.0,3.218335417831854,6.687581404334873,0.0,0.9520751062041516,6.687581404334873,0.6,heuristic,decision_noise,0.4
1,38,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.5371914026329209,0.4,0.5,0.01,0.6341408191896459,0.3007572645410934,0.0,9.69494165567251,5.523177226601003,0.0,0.6341408191896459,9.69494165567251,0.6,read,decision_noise,0.4
1,39,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.759220803735362,0.4,0.5,0.01,0.21906093799480553,0.8263848506370475,0.0,3.3215018760748407,6.716404690168539,0.0,0.8263848506370475,6.716404690168539,0.6,heuristic,decision_noise,0.4
2,0,hybrid,mixed,high,rand_health_visits,mlp,none,dt_traversal,True,0.48275000137656005,0.4,0.5,0.01,0.8747772778748284,0.6338465729993341,0.53125,10.47240042308284,4.761075562943331,4.8499998623439975,0.53125,4.8499998623439975,1.2000000000000002,retrieve,decision_noise,0.4
2,1,hybrid,mixed,high,rand_health_visits,mlp,dt,dt_traversal,True,-0.12298009996907071,0.4,0.5,0.01,0.6560772566670412,0.6672285909584075,0.0,3.7341677092906878,4.918969787355234,12.298009996907071,0.0,12.298009996907071,0.6,read,decision_noise,0.4
2,2,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.14247859053794978,0.4,0.5,0.01,0.3127072920009728,0.18765896646474256,0.5,5.924668335618669,4.518037592679278,0.5625,0.18765896646474256,4.518037592679278,0.6,heuristic,decision_noise,0.4
2,3,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.4913056586094605,0.4,0.5,0.01,0.6872927079979173,0.5378651276333157,0.5,3.631001251512048,4.65594690238552,0.6875,0.5378651276333157,4.65594690238552,0.6,heuristic,decision_noise,0.4
2,4,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.5798033422449133,0.4,0.5,0.01,0.7185126797817918,0.6255051922191719,0.5,6.02715224286726,4.570184997425868,0.78125,0.6255051922191719,4.570184997425868,0.6,heuristic,decision_noise,0.4
2,5,hybrid,mixed,high,rand_health_visits,mlp,lr,lr_calculation,True,0.8988433327075837,0.4,0.5,0.01,0.9995966401675809,0.6924288740466935,0.5,10.075330745999718,4.662806862955899,0.78125,0.9995966401675809,10.075330745999718,0.6,read,decision_noise,0.4
2,6,hybrid,mixed,high,rand_health_visits,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.7497236106642734,0.9972853445328154,1.0,5.924668335294364,4.5082728728835715,12.298009996907071,1.0,12.298009996907071,0.6,read,decision_noise,0.4
2,7,hybrid,mixed,high,rand_health_visits,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.8121545133271765,0.9674083342466355,1.0,3.2183354195719835,4.534652826555896,12.298009996907071,1.0,12.298009996907071,0.6,read,decision_noise,0.4
2,8,hybrid,mixed,high,rand_health_visits,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.7497236106650911,0.9338542544095234,1.0,5.718335419359089,4.551461235041116,12.298009996907071,1.0,12.298009996907071,0.6,read,decision_noise,0.4
2,9,hybrid,mixed,high,rand_health_visits,mlp,lr,lr_calculation,True,0.9195009546649909,0.4,0.5,0.01,0.9997956695983182,0.8937966690869762,0.5,8.029471493332734,4.551206994222223,0.71875,0.9997956695983182,8.029471493332734,0.6,read,decision_noise,0.4
2,10,hybrid,mixed,high,rand_health_visits,mlp,dt,dt_traversal,True,-0.12298009996907071,0.4,0.5,0.01,0.7497236106670115,0.8689156629992225,0.0,5.71833541930436,4.629991249647875,12.298009996907071,0.0,12.298009996907071,0.6,read,decision_noise,0.4
2,11,hybrid,mixed,high,rand_health_visits,mlp,dt,dt_traversal,True,-0.12298009996907071,0.4,0.5,0.01,0.16317290978905885,0.00037785282785618435,0.0,5.681457830080529,4.447077973188035,12.298009996907071,0.0,12.298009996907071,0.6,read,decision_noise,0.4
2,12,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.14391038227676073,0.4,0.5,0.01,0.03176823000382034,0.19246731045637266,0.5,2.7025031285812493,4.855692817961193,0.59375,0.19246731045637266,4.855692817961193,0.6,heuristic,decision_noise,0.4
2,13,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.4513099914801939,0.4,0.5,0.01,0.8313659269855118,0.5017308396806633,0.5,5.698360544534631,5.042084820046944,0.71875,0.5017308396806633,5.042084820046944,0.6,heuristic,decision_noise,0.4
2,14,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.1516904823649074,0.4,0.5,0.01,0.12541458400301453,0.1999821464335486,0.5,5.512002502858996,4.829166406864123,0.71875,0.1999821464335486,4.829166406864123,0.6,heuristic,decision_noise,0.4
2,15,hybrid,mixed,high,rand_health_visits,mlp,none,dt_traversal,True,0.4921875,0.4,0.5,0.01,0.7809390619968759,0.5129838157415485,0.5,3.3215018772680724,3.501844423513401,0.78125,0.5,0.78125,0.9,retrieve,decision_noise,0.4
2,16,hybrid,mixed,high,rand_health_visits,mlp,none,dt_traversal,True,0.4921875,0.4,0.5,0.01,0.9370163186679455,0.6248618032276996,0.5,2.8056695859809064,3.0993385099199777,0.78125,0.5,0.78125,1.2000000000000002,retrieve,decision_noise,0.4
2,17,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.6020137543271735,0.4,0.5,0.01,0.9370163186697682,0.6483821537811045,0.5,5.0993366701222325,4.636839945393102,0.90625,0.6483821537811045,4.636839945393102,0.6,heuristic,decision_noise,0.4
2,18,hybrid,mixed,high,rand_health_visits,mlp,lr,lr_calculation,True,0.8965548446279822,0.4,0.5,0.01,0.9999938418209007,0.93701629521543,0.5,10.343899719291853,3.099341293080485,1.0,0.9999938418209007,10.343899719291853,0.9,read,decision_noise,0.4
2,19,hybrid,mixed,high,rand_health_visits,mlp,lr,lr_calculation,True,0.8967729579843182,0.4,0.5,0.01,0.9999955096937487,0.749999847044425,0.5,10.322255170943052,3.700002585547777,0.90625,0.9999955096937487,10.322255170943052,0.9,read,decision_noise,0.4
2,20,hybrid,mixed,high,rand_health_visits,mlp,lr,lr_calculation,True,0.8171276157532192,0.4,0.5,0.01,0.8889564446942166,0.9374426641593963,0.5,7.182882894099734,3.665078632567188,0.875,0.8889564446942166,7.182882894099734,0.6,read,decision_noise,0.4
2,21,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.7542964526825835,0.4,0.5,0.01,0.8433699646634674,0.8011714272242072,0.5,3.1151689610166176,4.68749745416237,1.0,0.8011714272242072,4.68749745416237,0.6,heuristic,decision_noise,0.4
2,22,hybrid,mixed,high,rand_health_visits,mlp,none,lr_heuristic,True,0.8307464128408966,0.4,0.5,0.01,0.9058008673332765,0.876026322489937,0.5,5.40883604430363,4.527990964904037,0.96875,0.876026322489937,4.527990964904037,0.6,heuristic,decision_noise,0.4
2,23,hybrid,mixed,high,rand_health_visits,mlp,lr,lr_calculation,True,0.896903006389786,0.4,0.5,0.01,0.999996311356507,0.9680173003786925,0.5,10.309330496672095,5.8018241263075065,1.0,0.999996311356507,10.309330496672095,0.9,read,decision_noise,0.4
